===== Starting battle of <LightfootPlodder> vs <GetOffMate> with memory tape size: 23 =====

[ 128 | -4 | 116< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >97 ]
[ 128 | -4 | 115< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >96 ]
[ 128 | -4 | 115< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >96 ]
[ 128 | -4 | 114< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >95 ]
[ 128 | -4 | 114< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >95 ]
[ 128 | -4 | 113< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >94 ]
[ 128 | -4 | 113< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >94 ]
[ 128 | -4 | 112< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >93 ]
[ 128 | -4 | 112< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >93 ]
[ 128 | -4 | 111< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >92 ]
[ 128 | -4 | 111< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >92 ]
[ 128 | -4 | 110< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >91 ]
[ 128 | -4 | 110< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >91 ]
[ 128 | -4 | 109< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >90 ]
[ 128 | -4 | 109< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >90 ]
[ 128 | -4 | 108< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >89 ]
[ 128 | -4 | 108< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >89 ]
[ 128 | -4 | 107< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >88 ]
[ 128 | -4 | 107< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >88 ]
[ 128 | -4 | 106< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >87 ]
[ 128 | -4 | 106< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >87 ]
[ 128 | -4 | 105< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >86 ]
[ 128 | -4 | 105< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >86 ]
[ 128 | -4 | 104< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >85 ]
[ 128 | -4 | 104< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >85 ]
[ 128 | -4 | 103< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >84 ]
[ 128 | -4 | 103< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >84 ]
[ 128 | -4 | 102< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >83 ]
[ 128 | -4 | 102< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >83 ]
[ 128 | -4 | 101< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >82 ]
[ 128 | -4 | 101< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >82 ]
[ 128 | -4 | 100< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >81 ]
[ 128 | -4 | 100< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >81 ]
[ 128 | -4 | 99< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >80 ]
[ 128 | -4 | 99< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >80 ]
[ 128 | -4 | 98< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >79 ]
[ 128 | -4 | 98< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >79 ]
[ 128 | -4 | 97< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >78 ]
[ 128 | -4 | 97< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >78 ]
[ 128 | -4 | 96< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >77 ]
[ 128 | -4 | 96< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >77 ]
[ 128 | -4 | 95< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >76 ]
[ 128 | -4 | 95< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >76 ]
[ 128 | -4 | 94< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >75 ]
[ 128 | -4 | 94< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >75 ]
[ 128 | -4 | 93< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >74 ]
[ 128 | -4 | 93< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >74 ]
[ 128 | -4 | 92< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >73 ]
[ 128 | -4 | 92< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >73 ]
[ 128 | -4 | 91< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >72 ]
[ 128 | -4 | 91< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >72 ]
[ 128 | -4 | 90< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >71 ]
[ 128 | -4 | 90< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >71 ]
[ 128 | -4 | 89< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >70 ]
[ 128 | -4 | 89< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >70 ]
[ 128 | -4 | 88< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >69 ]
[ 128 | -4 | 88< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >69 ]
[ 128 | -4 | 87< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >68 ]
[ 128 | -4 | 87< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >68 ]
[ 128 | -4 | 86< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >67 ]
[ 128 | -4 | 86< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >67 ]
[ 128 | -4 | 85< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >66 ]
[ 128 | -4 | 85< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >66 ]
[ 128 | -4 | 84< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >65 ]
[ 128 | -4 | 84< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >65 ]
[ 128 | -4 | 83< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >64 ]
[ 128 | -4 | 83< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >64 ]
[ 128 | -4 | 82< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >63 ]
[ 128 | -4 | 82< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >63 ]
[ 128 | -4 | 81< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >62 ]
[ 128 | -4 | 81< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >62 ]
[ 128 | -4 | 80< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >61 ]
[ 128 | -4 | 80< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >61 ]
[ 128 | -4 | 79< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >60 ]
[ 128 | -4 | 79< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >60 ]
[ 128 | -4 | 78< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >59 ]
[ 128 | -4 | 78< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >59 ]
[ 128 | -4 | 77< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >58 ]
[ 128 | -4 | 77< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >58 ]
[ 128 | -4 | 76< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >57 ]
[ 128 | -4 | 76< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >57 ]
[ 128 | -4 | 75< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >56 ]
[ 128 | -4 | 75< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >56 ]
[ 128 | -4 | 74< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >55 ]
[ 128 | -4 | 74< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >55 ]
[ 128 | -4 | 73< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >54 ]
[ 128 | -4 | 73< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >54 ]
[ 128 | -4 | 72< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >53 ]
[ 128 | -4 | 72< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >53 ]
[ 128 | -4 | 71< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >52 ]
[ 128 | -4 | 71< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >52 ]
[ 128 | -4 | 70< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >51 ]
[ 128 | -4 | 70< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >51 ]
[ 128 | -4 | 69< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >50 ]
[ 128 | -4 | 69< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >50 ]
[ 128 | -4 | 68< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >49 ]
[ 128 | -4 | 68< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >49 ]
[ 128 | -4 | 67< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >48 ]
[ 128 | -4 | 67< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >48 ]
[ 128 | -4 | 66< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >47 ]
[ 128 | -4 | 66< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >47 ]
[ 128 | -4 | 65< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >46 ]
[ 128 | -4 | 65< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >46 ]
[ 128 | -4 | 64< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >45 ]
[ 128 | -4 | 64< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >45 ]
[ 128 | -4 | 63< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >44 ]
[ 128 | -4 | 63< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >44 ]
[ 128 | -4 | 62< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >43 ]
[ 128 | -4 | 62< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >43 ]
[ 128 | -4 | 61< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >42 ]
[ 128 | -4 | 61< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >42 ]
[ 128 | -4 | 60< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >41 ]
[ 128 | -4 | 60< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >41 ]
[ 128 | -4 | 59< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >40 ]
[ 128 | -4 | 59< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >40 ]
[ 128 | -4 | 58< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >39 ]
[ 128 | -4 | 58< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >39 ]
[ 128 | -4 | 57< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >38 ]
[ 128 | -4 | 57< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >38 ]
[ 128 | -4 | 56< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >37 ]
[ 128 | -4 | 56< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >37 ]
[ 128 | -4 | 55< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >36 ]
[ 128 | -4 | 55< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >36 ]
[ 128 | -4 | 54< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >35 ]
[ 128 | -4 | 54< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >35 ]
[ 128 | -4 | 53< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >34 ]
[ 128 | -4 | 53< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >34 ]
[ 128 | -4 | 52< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >33 ]
[ 128 | -4 | 52< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >33 ]
[ 128 | -4 | 51< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >32 ]
[ 128 | -4 | 51< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >32 ]
[ 128 | -4 | 50< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >31 ]
[ 128 | -4 | 50< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >31 ]
[ 128 | -4 | 49< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >30 ]
[ 128 | -4 | 49< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >30 ]
[ 128 | -4 | 48< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >29 ]
[ 128 | -4 | 48< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >29 ]
[ 128 | -4 | 47< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >28 ]
[ 128 | -4 | 47< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >28 ]
[ 128 | -4 | 46< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >27 ]
[ 128 | -4 | 46< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >27 ]
[ 128 | -4 | 45< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >26 ]
[ 128 | -4 | 45< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >26 ]
[ 128 | -4 | 44< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >25 ]
[ 128 | -4 | 44< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >25 ]
[ 128 | -4 | 43< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >24 ]
[ 128 | -4 | 43< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >24 ]
[ 128 | -4 | 42< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >23 ]
[ 128 | -4 | 42< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >23 ]
[ 128 | -4 | 41< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >22 ]
[ 128 | -4 | 41< | -4 | 7 | -17 | 3 | -1 | -11 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 1 | >22 ]
