===== Starting battle of <Backtracker> vs <DecoyMaster> with memory tape size: 22 =====

[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | >-4 | 0 | 0 | 10 | -10 | 19< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | >0 | 0 | 10 | -10 | 20< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | >0 | 0 | 10 | -10 | 21< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | >0 | 10 | -10 | 22< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | >0 | 10 | -10 | 23< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >10 | -10 | 24< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >10 | -10 | 25< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >9 | -10 | 26< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >9 | -10 | 27< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >8 | -10 | 28< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >8 | -10 | 29< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >7 | -10 | 30< | 0 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >7 | -10 | 30 | 0< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >6 | -10 | 30 | -1< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >6 | -10 | 30 | -2< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >5 | -10 | 30 | -3< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >5 | -10 | 30 | -4< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >4 | -10 | 30 | -5< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >4 | -10 | 30 | -6< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >3 | -10 | 30 | -7< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >3 | -10 | 30 | -8< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >2 | -10 | 30 | -9< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >2 | -10 | 30 | -10< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >1 | -10 | 30 | -11< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >1 | -10 | 30 | -12< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >0 | -10 | 30 | -13< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | >0 | -10 | 30 | -14< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-10 | 30 | -15< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-10 | 30 | -16< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-11 | 30 | -17< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-11 | 30 | -18< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-12 | 30 | -19< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-12 | 30 | -20< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-13 | 30 | -21< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-13 | 30 | -22< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-14 | 30 | -23< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-14 | 30 | -24< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-15 | 30 | -25< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-15 | 30 | -26< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-16 | 30 | -27< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-16 | 30 | -28< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-17 | 30 | -29< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-17 | 30 | -30< | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-18 | 30< | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0 | >-18< | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0 | 0< | >-19 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 0< | 0 | >-19 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0 | 1< | 0 | >-20 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 0< | 1 | 0 | >-20 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4 | 1< | 1 | 0 | >-21 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -4< | 1 | 1 | 0 | >-21 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1 | -5< | 1 | 1 | 0 | >-22 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 1< | -5 | 1 | 1 | 0 | >-22 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1 | 0< | -5 | 1 | 1 | 0 | >-23 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1< | 0 | -5 | 1 | 1 | 0 | >-23 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1< | 0 | -5 | 1 | 1 | 0 | >-24 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -2< | 0 | -5 | 1 | 1 | 0 | >-24 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -2< | 0 | -5 | 1 | 1 | 0 | >-25 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | -1< | 0 | -5 | 1 | 1 | 0 | >-25 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | 0< | 0 | -5 | 1 | 1 | 0 | >-26 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | 0< | 0 | -5 | 1 | 1 | 0 | >-26 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | 0< | 0 | -5 | 1 | 1 | 0 | >-27 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | 0< | 0 | -5 | 1 | 1 | 0 | >-27 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4 | 1< | 0 | -5 | 1 | 1 | 0 | >-28 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4< | 1 | 0 | -5 | 1 | 1 | 0 | >-28 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4< | 1 | 0 | -5 | 1 | 1 | 0 | >-29 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 3< | 1 | 0 | -5 | 1 | 1 | 0 | >-29 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 3< | 1 | 0 | -5 | 1 | 1 | 0 | >-30 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4< | 1 | 0 | -5 | 1 | 1 | 0 | >-30 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 5< | 1 | 0 | -5 | 1 | 1 | 0 | >-31 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 5< | 1 | 0 | -5 | 1 | 1 | 0 | >-31 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 6< | 1 | 0 | -5 | 1 | 1 | 0 | >-32 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 7< | 1 | 0 | -5 | 1 | 1 | 0 | >-32 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 8< | 1 | 0 | -5 | 1 | 1 | 0 | >-33 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 9< | 1 | 0 | -5 | 1 | 1 | 0 | >-33 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 10< | 1 | 0 | -5 | 1 | 1 | 0 | >-34 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 11< | 1 | 0 | -5 | 1 | 1 | 0 | >-34 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 12< | 1 | 0 | -5 | 1 | 1 | 0 | >-35 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 13< | 1 | 0 | -5 | 1 | 1 | 0 | >-35 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 14< | 1 | 0 | -5 | 1 | 1 | 0 | >-36 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 15< | 1 | 0 | -5 | 1 | 1 | 0 | >-36 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 15< | 1 | 0 | -5 | 1 | 1 | 0 | >-37 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 14< | 1 | 0 | -5 | 1 | 1 | 0 | >-37 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 14< | 1 | 0 | -5 | 1 | 1 | 0 | >-38 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 13< | 1 | 0 | -5 | 1 | 1 | 0 | >-38 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 13< | 1 | 0 | -5 | 1 | 1 | 0 | >-39 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 12< | 1 | 0 | -5 | 1 | 1 | 0 | >-39 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 12< | 1 | 0 | -5 | 1 | 1 | 0 | >-40 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 11< | 1 | 0 | -5 | 1 | 1 | 0 | >-40 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 11< | 1 | 0 | -5 | 1 | 1 | 0 | >-41 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 10< | 1 | 0 | -5 | 1 | 1 | 0 | >-41 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 10< | 1 | 0 | -5 | 1 | 1 | 0 | >-42 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 9< | 1 | 0 | -5 | 1 | 1 | 0 | >-42 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 9< | 1 | 0 | -5 | 1 | 1 | 0 | >-43 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 8< | 1 | 0 | -5 | 1 | 1 | 0 | >-43 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 8< | 1 | 0 | -5 | 1 | 1 | 0 | >-44 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 7< | 1 | 0 | -5 | 1 | 1 | 0 | >-44 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 7< | 1 | 0 | -5 | 1 | 1 | 0 | >-45 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 6< | 1 | 0 | -5 | 1 | 1 | 0 | >-45 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 6< | 1 | 0 | -5 | 1 | 1 | 0 | >-46 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 5< | 1 | 0 | -5 | 1 | 1 | 0 | >-46 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 5< | 1 | 0 | -5 | 1 | 1 | 0 | >-47 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4< | 1 | 0 | -5 | 1 | 1 | 0 | >-47 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 4< | 1 | 0 | -5 | 1 | 1 | 0 | >-48 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 3< | 1 | 0 | -5 | 1 | 1 | 0 | >-48 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 3< | 1 | 0 | -5 | 1 | 1 | 0 | >-49 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 2< | 1 | 0 | -5 | 1 | 1 | 0 | >-49 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 2< | 1 | 0 | -5 | 1 | 1 | 0 | >-50 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 1< | 1 | 0 | -5 | 1 | 1 | 0 | >-50 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 1< | 1 | 0 | -5 | 1 | 1 | 0 | >-51 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 0< | 1 | 0 | -5 | 1 | 1 | 0 | >-51 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 0< | 1 | 0 | -5 | 1 | 1 | 0 | >-52 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 0< | 1 | 0 | -5 | 1 | 1 | 0 | >-52 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 0< | 1 | 0 | -5 | 1 | 1 | 0 | >-53 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 0< | 1 | 0 | -5 | 1 | 1 | 0 | >-53 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4 | 1< | 1 | 0 | -5 | 1 | 1 | 0 | >-54 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-54 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-55 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -5< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-55 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -5< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-56 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -4< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-56 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -3< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-57 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -3< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-57 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -2< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-58 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | -1< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-58 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 0< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-59 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 1< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-59 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 2< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-60 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 3< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-60 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 4< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-61 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 5< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-61 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 6< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-62 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 7< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-62 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 7< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-63 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 6< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-63 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 6< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-64 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 5< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-64 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 5< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-65 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 4< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-65 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 4< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-66 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 3< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-66 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 3< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-67 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 2< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-67 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 2< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-68 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 1< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-68 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 1< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-69 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 0< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-69 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 0< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-70 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 0< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-70 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 0< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-71 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 0< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-71 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1 | 1< | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-72 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1< | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-72 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1< | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-73 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 0< | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-73 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 0< | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-74 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 0< | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-74 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1 | 1< | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-75 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-75 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-76 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -2< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-76 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -2< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-77 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | -1< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-77 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-78 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-78 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-79 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | 0< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-79 | 30 | -30 | 128 ]
[ 128 | 0 | 4 | 1< | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-80 | 30 | -30 | 128 ]
[ 128 | 0 | 4< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-80 | 30 | -30 | 128 ]
[ 128 | 0 | 4< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-81 | 30 | -30 | 128 ]
[ 128 | 0 | 3< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-81 | 30 | -30 | 128 ]
[ 128 | 0 | 3< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-82 | 30 | -30 | 128 ]
[ 128 | 0 | 4< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-82 | 30 | -30 | 128 ]
[ 128 | 0 | 5< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-83 | 30 | -30 | 128 ]
[ 128 | 0 | 5< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-83 | 30 | -30 | 128 ]
[ 128 | 0 | 6< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-84 | 30 | -30 | 128 ]
[ 128 | 0 | 7< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-84 | 30 | -30 | 128 ]
[ 128 | 0 | 8< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-85 | 30 | -30 | 128 ]
[ 128 | 0 | 9< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-85 | 30 | -30 | 128 ]
[ 128 | 0 | 10< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-86 | 30 | -30 | 128 ]
[ 128 | 0 | 11< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-86 | 30 | -30 | 128 ]
[ 128 | 0 | 12< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-87 | 30 | -30 | 128 ]
[ 128 | 0 | 13< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-87 | 30 | -30 | 128 ]
[ 128 | 0 | 14< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-88 | 30 | -30 | 128 ]
[ 128 | 0 | 15< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-88 | 30 | -30 | 128 ]
[ 128 | 0 | 15< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-89 | 30 | -30 | 128 ]
[ 128 | 0 | 14< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-89 | 30 | -30 | 128 ]
[ 128 | 0 | 14< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-90 | 30 | -30 | 128 ]
[ 128 | 0 | 13< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-90 | 30 | -30 | 128 ]
[ 128 | 0 | 13< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-91 | 30 | -30 | 128 ]
[ 128 | 0 | 12< | 1 | 1 | 1 | 1 | 1 | 0 | -5 | 1 | 1 | 0 | >-91 | 30 | -30 | 128 ]
