===== Starting battle of <Plodder> vs <PrimesAndWonders> with memory tape size: 29 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 22< | -127 | >64 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 21< | -127 | >65 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 21< | -127 | >66 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 20< | -127 | >67 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 20< | -127 | >68 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 19< | -127 | >69 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 19< | -127 | >70 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 18< | -127 | >71 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 18< | -127 | >72 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 17< | -127 | >73 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 17< | -127 | >74 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 16< | -127 | >75 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 16< | -127 | >76 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 15< | -127 | >77 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 15< | -127 | >78 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 14< | -127 | >79 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 14< | -127 | >80 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 13< | -127 | >81 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 13< | -127 | >82 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 12< | -127 | >83 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 12< | -127 | >84 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 11< | -127 | >85 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 11< | -127 | >86 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 10< | -127 | >87 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 10< | -127 | >88 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 9< | -127 | >89 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 9< | -127 | >90 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 8< | -127 | >91 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 8< | -127 | >92 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 7< | -127 | >93 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 7< | -127 | >94 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 6< | -127 | >95 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 6< | -127 | >96 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 5< | -127 | >97 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 5< | -127 | >98 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 4< | -127 | >99 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 4< | -127 | >100 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 3< | -127 | >101 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 3< | -127 | >102 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 2< | -127 | >103 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 2< | -127 | >104 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 1< | -127 | >105 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 1< | -127 | >106 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 0< | -127 | >107 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 0< | -127 | >108 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | 0< | -127 | >109 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1< | 0 | -127 | >110 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1< | 0 | -127 | >111 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 0< | 0 | -127 | >112 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 0< | 0 | -127 | >113 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 1< | 0 | -127 | >114 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 1< | 0 | -127 | >115 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 2< | 0 | -127 | >116 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 2< | 0 | -127 | >117 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 3< | 0 | -127 | >118 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 3< | 0 | -127 | >119 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 4< | 0 | -127 | >120 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 4< | 0 | -127 | >121 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 5< | 0 | -127 | >122 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 5< | 0 | -127 | >123 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 6< | 0 | -127 | >124 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 6< | 0 | -127 | >125 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 7< | 0 | -127 | >126 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 7< | 0 | -127 | >126 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 8< | 0 | -127 | >127 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 8< | 0 | -127 | >127 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 9< | 0 | -127 | >128 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 9< | 0 | -127 | >128 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 10< | 0 | -127 | >-127 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 10< | 0 | -127 | >-127 | 0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 11< | 0 | -127 | -127 | >0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 11< | 0 | -127 | -127 | >-1 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 12< | 0 | -127 | -127 | >-1 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 12< | 0 | -127 | -127 | >0 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 13< | 0 | -127 | -127 | >1 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 13< | 0 | -127 | -127 | >2 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 14< | 0 | -127 | -127 | >3 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 14< | 0 | -127 | -127 | >4 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 15< | 0 | -127 | -127 | >5 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 15< | 0 | -127 | -127 | >6 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 15< | 0 | -127 | -127 | >7 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 14< | 0 | -127 | -127 | >8 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 14< | 0 | -127 | -127 | >9 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 13< | 0 | -127 | -127 | >10 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 13< | 0 | -127 | -127 | >11 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 12< | 0 | -127 | -127 | >12 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 12< | 0 | -127 | -127 | >13 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 11< | 0 | -127 | -127 | >14 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 11< | 0 | -127 | -127 | >15 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 10< | 0 | -127 | -127 | >16 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 10< | 0 | -127 | -127 | >17 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 9< | 0 | -127 | -127 | >18 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 9< | 0 | -127 | -127 | >19 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 8< | 0 | -127 | -127 | >20 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 8< | 0 | -127 | -127 | >21 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 7< | 0 | -127 | -127 | >22 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 7< | 0 | -127 | -127 | >23 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 6< | 0 | -127 | -127 | >24 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 6< | 0 | -127 | -127 | >25 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 5< | 0 | -127 | -127 | >26 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 5< | 0 | -127 | -127 | >27 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 4< | 0 | -127 | -127 | >28 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 4< | 0 | -127 | -127 | >29 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 3< | 0 | -127 | -127 | >30 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 3< | 0 | -127 | -127 | >31 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 2< | 0 | -127 | -127 | >32 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 2< | 0 | -127 | -127 | >33 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 1< | 0 | -127 | -127 | >34 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 1< | 0 | -127 | -127 | >35 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 0< | 0 | -127 | -127 | >36 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 0< | 0 | -127 | -127 | >37 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | 0< | 0 | -127 | -127 | >38 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7< | 0 | 0 | -127 | -127 | >39 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7< | 0 | 0 | -127 | -127 | >40 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -6< | 0 | 0 | -127 | -127 | >41 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -6< | 0 | 0 | -127 | -127 | >42 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -5< | 0 | 0 | -127 | -127 | >43 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -5< | 0 | 0 | -127 | -127 | >44 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -4< | 0 | 0 | -127 | -127 | >45 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -4< | 0 | 0 | -127 | -127 | >46 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -3< | 0 | 0 | -127 | -127 | >47 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -3< | 0 | 0 | -127 | -127 | >48 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -2< | 0 | 0 | -127 | -127 | >49 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -2< | 0 | 0 | -127 | -127 | >50 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -1< | 0 | 0 | -127 | -127 | >51 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -1< | 0 | 0 | -127 | -127 | >52 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 0< | 0 | 0 | -127 | -127 | >53 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 0< | 0 | 0 | -127 | -127 | >54 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 1< | 0 | 0 | -127 | -127 | >55 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 1< | 0 | 0 | -127 | -127 | >56 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 2< | 0 | 0 | -127 | -127 | >57 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 2< | 0 | 0 | -127 | -127 | >58 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 3< | 0 | 0 | -127 | -127 | >59 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 3< | 0 | 0 | -127 | -127 | >60 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 4< | 0 | 0 | -127 | -127 | >61 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 4< | 0 | 0 | -127 | -127 | >62 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 5< | 0 | 0 | -127 | -127 | >63 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 5< | 0 | 0 | -127 | -127 | >64 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 6< | 0 | 0 | -127 | -127 | >65 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 6< | 0 | 0 | -127 | -127 | >66 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 7< | 0 | 0 | -127 | -127 | >67 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 7< | 0 | 0 | -127 | -127 | >68 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 8< | 0 | 0 | -127 | -127 | >69 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 8< | 0 | 0 | -127 | -127 | >70 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 9< | 0 | 0 | -127 | -127 | >71 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 9< | 0 | 0 | -127 | -127 | >72 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 9< | 0 | 0 | -127 | -127 | >73 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 8< | 0 | 0 | -127 | -127 | >74 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 8< | 0 | 0 | -127 | -127 | >75 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | 7< | 0 | 0 | -127 | -127 | >76 | 0 | 30 | -17 | 13 | -20 | 30 | 0 | 23 | -17 | 125 ]
